municipio,date,temperature_2m,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m,total_precipitation_sum,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,surface_solar_radiation_downwards_sum,potential_evaporation_sum,total_evaporation_sum,surface_runoff_sum,sub_surface_runoff_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure
Chinchina,2005-02-01,291.4280840396982,287.6623119254054,296.0429766653135,289.5936688283251,0.02181256543107656,0.42314884465600644,0.4236547095180448,1.7916416471172325E7,-0.008214680792991738,-0.003539541342029017,0.009526324513905862,0.009125677363984024,0.06760661871978518,-0.18116672905036685,84552.80580656911
Filadelfia,2005-02-01,293.6673643205308,289.4510370085511,298.516245069728,290.83058580211156,0.009560615771961543,0.41931032188834017,0.4215718022163119,1.8794149991681732E7,-0.0066204246645540695,-0.0033344599933685165,0.002535425299680901,0.004241528811361001,-0.01842015815327293,-0.10120282552557013,87107.3555612703
La Dorada,2005-02-01,299.97705322565747,295.7470145265015,305.43829123277845,293.40677388245854,0.0022622511221363113,0.40328523584527753,0.39258917995450254,1.919475384970238E7,-0.02154284562673574,-0.0036171850285952713,3.0479475366063496E-5,1.1104197042760889E-4,0.7043623819566743,-0.18568790115266934,97681.94010964257
La Merced,2005-02-01,293.89055662811114,289.7498935517811,298.73843905131025,290.8181537123584,0.008276818220312976,0.41002856789442604,0.411937565021414,1.90549020484127E7,-0.006226917907654767,-0.0033529193447311484,0.0023111819954855107,0.0030771038598484467,-0.1320411638292686,-0.12511538576196743,86799.17255820624
Manizales,2005-02-01,290.70304274916117,286.2578049864531,295.96157993544796,288.25220366167565,0.012805649441712646,0.4105853654914448,0.41178705797943127,1.8993235754958164E7,-0.00875982951614134,-0.0034247243328933124,0.003906396211872151,0.00649595559180143,-0.34857282003715084,-0.049307456847471516,82639.65485805042
Manzanares,2005-02-01,288.5223570695483,285.4543909627228,292.80793650799615,284.62206577387826,0.003062311789528097,0.42863021779446253,0.434369341688986,1.977727916801548E7,-0.007697471290339181,-0.003352734026938865,1.742240686407398E-4,0.0018249854070568991,-0.7016207659199796,-0.13168693382975474,77514.05529727886
Marmato,2005-02-01,291.4436730702718,287.52266896006824,296.3879930097978,288.3282441191621,0.0069626744976430295,0.39112772435059046,0.39175136552188866,1.90044688043956E7,-0.007638504548550963,-0.003413663224757209,0.0015488369820209648,0.002641801728488325,-0.030149012192701708,-0.09035938056834016,82433.82822059939
Marquetalia,2005-02-01,291.09023108672733,287.7949750192926,295.32887888711605,286.7452813130609,0.0021499944426225954,0.38167232455629296,0.38418000784557904,1.963557906782107E7,-0.012323020852586151,-0.003306030978826325,1.8377354822805605E-4,0.0010384503149926062,-0.33597381799309345,-0.18210951338140022,82547.53026774207
Marulanda,2005-02-01,285.98644644857427,282.5341944668504,290.82179170763834,282.8008335987358,0.004786720843833559,0.40581677829873214,0.41394369159153027,1.9703559938876543E7,-0.006988592006628937,-0.0035177552222921036,3.632618956287405E-4,0.002053224982399848,-0.8751890036327845,-0.1055495626253416,73035.29785273824
Neira,2005-02-01,290.990238231409,286.77202585192487,296.06560321568867,288.2890311082351,0.009502347601982757,0.40588694873655423,0.4080124502958083,1.9034572584087964E7,-0.007720907220991806,-0.003398429017403492,0.0025248109294000736,0.0046213759400943275,-0.32850936537660486,-0.06367523873027837,82592.16413157016
Norcasia,2005-02-01,296.6245375673387,292.86773029272103,301.45945081849027,291.55749893226084,0.002128163397997007,0.35740383816320104,0.35319649100150863,1.9210012181455187E7,-0.018938773977455924,-0.0036373336523158662,3.6274402214203734E-5,6.841384574078976E-4,0.4101645073881988,-0.3849386395310833,92113.23190147249
Pacora,2005-02-01,292.6432989245455,288.34547795747454,297.73095138090895,289.525819766833,0.006141964249618285,0.421371706190222,0.42155724928193816,1.9234310790413532E7,-0.010402426694316746,-0.003368727203919207,0.00135627538255875,0.002017619248847732,-0.4028552364393925,-0.12192259311163846,84430.65567522496
Palestina,2005-02-01,292.3390436393729,287.92607890351496,297.4455813057403,290.2364647150719,0.017739837105989035,0.4212304426006151,0.4216269123200046,1.815180399847375E7,-0.009205951743164489,-0.003422699098546918,0.0069864837723410044,0.007749507335607095,0.10794565455186743,-0.12692835285356,86234.76169256726
Pensilvania,2005-02-01,289.06676952039027,285.8999052544602,293.41802091493713,285.5467898743031,0.003435557661928487,0.41232641935605374,0.41835686028761443,1.9552324460633483E7,-0.007880632266036218,-0.003453742814627756,4.1281391529976826E-4,0.0014456486597936543,-0.6592368440840221,-0.20948040619463637,78481.48913554229
Riosucio,2005-02-01,288.6031453685053,285.3491147804774,293.26113056613246,286.02053762892984,0.005637758701227983,0.3746042966750846,0.37487068951718994,1.826351108221024E7,-0.007201761714138684,-0.003521364959755473,6.135747429811131E-4,0.0031435425648975697,0.276682928325031,-0.1565571078255308,77780.38955591724
Risaralda,2005-02-01,291.78927671498263,288.42423326141983,296.30710927438435,289.58345434415685,0.00945705840062607,0.41123874708153735,0.41163170955674966,1.7406406902533427E7,-0.007517998141513838,-0.0033988535414364008,0.002284036848345413,0.004759569548170052,0.2807018052530546,-0.23619972409537604,84165.02034536704
Salamina,2005-02-01,289.70471865050354,285.739766251707,294.68435542264973,286.80353828213816,0.006150051738501962,0.4069638483575773,0.4096086556332749,1.937665836882468E7,-0.008179643492536448,-0.0035109844996635583,8.886412061140969E-4,0.00237923509182034,-0.6426183273123827,-0.15824560312303207,79525.23407320236
Samana,2005-02-01,293.868115196191,290.32577642268416,298.2700949375553,289.78023634151543,0.0025121583700758554,0.3715684074325627,0.3718344711411683,1.92918819884293E7,-0.014519992453669289,-0.003535095722443912,1.676306717366567E-4,9.91278877155991E-4,-0.0883423758723182,-0.2849712684620226,87596.51448484669
San Jose,2005-02-01,292.125662553878,289.0030560834067,296.5634494934763,290.03223537263415,0.008746157719886403,0.41221901863103816,0.41206540114113266,1.699134541908482E7,-0.007710237135013033,-0.0034038171691333574,0.0019528466509655118,0.004356918871053494,0.3025052476496923,-0.2732195172991071,84781.04263741628
Supia,2005-02-01,289.75467482101317,285.99238209242225,294.66075689847486,286.8319836366999,0.00740682156316408,0.38846893465325477,0.3896607351702804,1.8818608442750134E7,-0.008132799560928675,-0.00350682896964547,9.797414104016212E-4,0.003403593768620312,0.107768342975246,-0.11086864239267645,79794.53466472484
Victoria,2005-02-01,297.1058624492329,293.016549816193,302.3899580180069,290.98413726470346,0.0019366787062791507,0.3511422355291586,0.3479824435309227,1.9273130558598872E7,-0.02080554368850482,-0.00357653114552116,3.054612178921429E-5,2.072506372709379E-4,0.6173255020018886,-0.21647501939349473,93011.6373755074
Villamaria,2005-02-01,287.3803016049933,283.6111620263605,292.3214263962445,285.0469333794352,0.01421075073648634,0.42129737268422063,0.4226038929318142,1.9212835813327253E7,-0.007279451128288654,-0.003394707094931235,0.003152554048539551,0.00895748544633434,-0.5688724542532849,0.002004319704161118,76505.10057686846
Viterbo,2005-02-01,292.0280096902831,289.18929341273946,296.3933509582369,290.012329126618,0.007140726316943005,0.40861914839063374,0.40842397175790446,1.6551331774322659E7,-0.007933448412882283,-0.00335208621874493,0.0011880821055214245,0.003650132355651832,0.34840725183682686,-0.30492278703523573,84518.11511430911
Aguadas,2005-03-01,292.9576945151466,288.0814016168768,298.9287896060291,289.78171686408865,0.01491329721420738,0.43284969309117693,0.4322589621528864,2.185319341194811E7,-0.013024114904049438,-0.0037981028415495755,0.006584593988700113,0.003633946574843252,-0.3306233559833542,-0.045631304454813816,85076.30948654046
Anserma,2005-03-01,291.12621270987626,287.6349225925875,295.89691353618815,288.96783211425304,0.01549500486788111,0.413101822377603,0.4129752489724774,1.8799794200504273E7,-0.006416453521134398,-0.003578339225481492,0.005135389633602899,0.005912026837291174,0.2865574104991193,-0.1378977127228405,83451.22283169354
Aranzazu,2005-03-01,291.74663255907535,286.8801137702855,297.57462525098055,289.0039173824595,0.021466718442615624,0.4279139050890024,0.4303294234295128,2.1384250035203703E7,-0.007571924135251228,-0.003923637309346924,0.008642399073377481,0.007595286366327267,-0.21741264619868553,-0.021190298800527703,84055.53968299425
Belalcazar,2005-03-01,292.5281309954298,289.1840493189291,297.68111758158204,290.5090919551095,0.02120274968818749,0.4237697218481357,0.42350249940143897,1.7590146168844264E7,-0.008402164105204727,-0.003602815310371528,0.008970305960349173,0.0076540456776545045,0.13776036044192128,-0.19928227978390153,86511.42213219828
Chinchina,2005-03-01,291.0176925490876,287.08611239666845,296.32059035431575,289.363319822238,0.05133715450371495,0.42748128687831305,0.4280493168035568,1.917233511179571E7,-0.007794647837674998,-0.004036464236550594,0.03267075196415095,0.014204087999792014,0.05458257551150473,-0.1048643649546986,84687.10640552297
Filadelfia,2005-03-01,293.1868764129904,288.59995450525685,298.6226665080932,290.6532542411333,0.01865992351590474,0.42649009474056887,0.42841946778531714,2.0595429107286137E7,-0.006876634313238548,-0.0036496924307910746,0.0070791426472587935,0.006999944369493089,0.13374542077577112,-0.011239586169174191,87240.46060302036
La Dorada,2005-03-01,300.36036865908505,295.3115758900332,306.5979902781076,293.146856101406,0.00471963179887316,0.4269367298716527,0.4053990306820067,2.2261353947712135E7,-0.025653357796942233,-0.004347909633612305,1.259825217209725E-4,7.05099351139841E-5,0.7151288783715598,0.05823673486003666,97757.06882810064
La Merced,2005-03-01,293.4884473388198,288.9609271606664,299.11531998008815,290.797377386059,0.01730481182090112,0.4209500667157282,0.4224551131363553,2.11166314093414E7,-0.006424627676072087,-0.0036592941873082657,0.0077636858161311845,0.00522826965965037,0.0704597502199125,-0.018469762659699546,86927.3093371976
Manizales,2005-03-01,290.40660633697274,285.47149837953816,297.01274226122393,287.9636660818706,0.031674621284643996,0.4197642530089338,0.42043350219637593,2.09719731661907E7,-0.008997645852633082,-0.0038328818114309283,0.01627811835808314,0.010295351123023204,-0.23600595874882918,0.021449289334022483,82763.14016574934
Manzanares,2005-03-01,288.94075504032014,285.1864764681685,294.3009474999988,283.4585451891604,0.01011032452125749,0.4295618574626492,0.42920453288657573,2.2850645830560736E7,-0.009827704522708402,-0.004056747643661536,0.001874659023971791,0.003750851122408172,-0.6579009533888255,0.06415727279456378,77603.5650359899
Marmato,2005-03-01,291.2035665844964,286.9867199843338,296.75611189092064,288.4554026525606,0.012906481236375257,0.40570031790027355,0.40532917436042826,2.1045238913725186E7,-0.008048020868975827,-0.003744448700610077,0.00528425319910641,0.0035843391387397542,0.15095324831821386,0.02179791130637018,82551.25214116782
Marquetalia,2005-03-01,291.6580995520539,287.4244220891501,296.914765329072,285.43524574220953,0.003561916030196705,0.36232286366031496,0.36746103310152567,2.2865391083893377E7,-0.0170286775543271,-0.0037203656639096575,5.49862862274211E-4,7.52609295958065E-4,-0.35138863448769375,0.06898533205158926,82634.57507386534
Marulanda,2005-03-01,286.0730500390156,281.9182752430067,292.0671325494225,282.2670963425029,0.0197529571270794,0.41914136462228946,0.42466561045241064,2.2501354306404565E7,-0.008186697347318517,-0.004171207571026468,0.006976374263647466,0.007461941082239771,-0.7147946192558973,-0.010520251163034712,73126.07916921534
Neira,2005-03-01,290.680257892862,285.9548820798387,296.6045107058868,288.00111078578243,0.02264434585620283,0.4163331522360077,0.41726661126764086,2.1051249328372125E7,-0.008125408374857274,-0.0038082287332606365,0.010192469616184616,0.007376034653334048,-0.18884294755612488,0.0017127861230614098,82712.98473990173
Norcasia,2005-03-01,297.1308248079524,292.59102483611946,302.81940816834555,291.3201740031946,0.003999257719327224,0.3626755970653181,0.3477269207508492,2.232066274537292E7,-0.023608229350273017,-0.004076775370351933,8.34686822573726E-5,4.425829036723219E-4,0.424267689376388,-0.20898732926675226,92190.73524605573
Pacora,2005-03-01,292.4805845212354,287.5969879118933,298.43637353553373,289.61523810611874,0.017771037687594183,0.43280503747727095,0.4332667221700338,2.1618660868367996E7,-0.01050806931090563,-0.0037544039165022416,0.008739352406513306,0.004728613429452765,-0.17635625965603532,-0.04832859396481534,84546.10493455791
Palestina,2005-03-01,291.868880183477,287.28213789156064,297.5350927747838,289.97828428557494,0.039183310747277815,0.4264953887788002,0.4269266856876918,1.9489831815627586E7,-0.008774987681529265,-0.0038787524564063832,0.022961804481505168,0.011863431684531096,0.1408636265407535,-0.06089636470101224,86372.19500717276
Pensilvania,2005-03-01,289.4491118596882,285.553144630852,294.87071576723304,284.9660293492982,0.014199225303434678,0.4228898796334334,0.4274532580372192,2.2594302311827656E7,-0.009949894105234454,-0.004138416954694248,0.00535972656611717,0.0039032096641635466,-0.5524719420195334,-0.07189603007194138,78569.74332250387
Riosucio,2005-03-01,288.56998714506386,285.15785241630755,293.5773628817964,286.1845202801852,0.010040283139218604,0.39459954624338,0.39350132394506554,1.9781194505344644E7,-0.0075482063603737005,-0.003881401104917177,0.0019254414210028465,0.0034904577749499586,0.34549339302753324,-0.039060608706944056,77894.02646107085
Risaralda,2005-03-01,291.47323490566947,287.9475199155202,296.4555118063116,289.39236159996244,0.01926143335059196,0.4189987106844557,0.4188215176024498,1.8363460422806095E7,-0.007517465502000017,-0.003631382220436995,0.008133304183280054,0.006538840512459899,0.23366626046889605,-0.1690215606723298,84298.04064049755
Salamina,2005-03-01,289.66973830995784,284.9978448771704,295.7246866920972,286.84639957258935,0.02353382086757105,0.4222035292992248,0.4244851375361326,2.1890628824379053E7,-0.008392100822399396,-0.003993783377557734,0.011434884714672668,0.006913804806539954,-0.4137403220292339,-0.09078798430186777,79630.39198153999
Samana,2005-03-01,294.45543779268957,290.0265568632135,299.71427630938695,289.17818175184647,0.0037664694612379217,0.36039709986001733,0.35504268151980783,2.2451130220560405E7,-0.019149195184284935,-0.003978209246325211,3.9614188739903633E-4,6.584620306794389E-4,-0.07094454189808662,-0.13282292483536748,87677.96490161086
San Jose,2005-03-01,291.83345349629724,288.55564004375094,296.8839619275062,289.7981636088381,0.018124052406721852,0.420980407505907,0.4204613745853465,1.7770364177419357E7,-0.00750231605601467,-0.003584090614646313,0.007283987176995122,0.006163567727086163,0.20383007039305984,-0.20811272308390633,84918.03175403229
Supia,2005-03-01,289.55970748989546,285.49502483099224,295.0145457241145,286.99213118639767,0.01199105103923347,0.4032189384295454,0.40292486046617515,2.067478691515268E7,-0.008571277942449499,-0.003828788897202861,0.00304855443460722,0.004976863548082185,0.2678853213237384,0.013285716677167152,79907.94059349012
Victoria,2005-03-01,297.53994141876103,292.4963235866668,303.7399429254262,290.3883513419448,0.004396396885809985,0.36600439085516495,0.3512443243119205,2.2425556964293294E7,-0.025614975679621732,-0.004212566972386048,1.3400190843286647E-4,1.518537384789008E-4,0.6625968282154919,0.02817466751255955,93090.28969220696
Villamaria,2005-03-01,287.1416649181142,282.81539947185814,293.1739618638908,284.8245243443509,0.040458892271295684,0.4295621759006085,0.43132829561844765,2.14238392088261E7,-0.007479216340476103,-0.003889554202472914,0.01763852267101878,0.017246115710469214,-0.471821041618377,0.10316992736066678,76615.35528747644
Viterbo,2005-03-01,291.7771152861259,288.79639073500243,296.55806690593715,289.7838292077687,0.014850229029604959,0.418130735136378,0.417580821667064,1.7181467616831202E7,-0.00794080677478511,-0.003553081994945675,0.00488088659536056,0.005253426619785712,0.2094363129311329,-0.23868362882378638,84656.05375112974
Aguadas,2005-04-01,292.14950912347143,287.6781613965789,297.54420626399497,290.0810485173235,0.010965122335748192,0.43885695424277904,0.44138090685963227,1.6489554116969695E7,-0.008579630562251665,-0.0030457144943050263,0.00268296310897628,0.0037153003445077027,-0.3318461160467129,0.11880789560099643,85031.31201498493
Anserma,2005-04-01,290.89351717812247,288.05508913476604,294.92691249288646,289.5812892834786,0.02309985812822449,0.4232638659845968,0.42511709942670445,1.404534666524149E7,-0.004071649547993712,-0.002762869213024186,0.008754078968356548,0.010607975357973849,0.13067674076189054,-0.11404072589942227,83394.4551647759
Aranzazu,2005-04-01,291.06146647190457,286.8941823934579,296.1236831698066,289.4298287706801,0.020431180076125845,0.4374468259137085,0.4412085121672218,1.5522702848051945E7,-0.004701189866120164,-0.002885045740426844,0.006262321003361954,0.011047918980868605,-0.31458672799417287,0.03591641290879352,84012.68064433396
Belalcazar,2005-04-01,292.3024291263743,289.62274017994537,296.85245728375764,291.1215442860224,0.02743199698736979,0.42652350788566,0.4270213022089854,1.3437706946031746E7,-0.00482439137941487,-0.0028679009031068966,0.013309534588589468,0.011009812349665905,0.1522715616134453,-0.24405929031367485,86449.58521383852
Chinchina,2005-04-01,291.0225100170871,287.8693529206006,295.62194904732235,289.93474227485217,0.05423232226268809,0.4273676101045936,0.42805511368170385,1.4277459888789237E7,-0.005203218637827799,-0.0032929948906961306,0.035975006222724905,0.014976025212372363,-0.016632362010767666,-0.18399415044090792,84627.8125429162
Filadelfia,2005-04-01,292.611358006366,288.55048847568685,297.31341827006275,290.9819508530822,0.0216427203875979,0.43408350304712223,0.4372816916357111,1.5076315160506329E7,-0.004320423214495936,-0.002668358723039617,0.007824234487135198,0.010863886216521765,-0.07859835398683396,0.05239495238842005,87190.65706998284
La Dorada,2005-04-01,299.85712452334104,295.5477365493775,305.39546180623745,293.6613066278602,0.004749591683604363,0.42909969997482794,0.4199077312113199,1.845662810072464E7,-0.020704375358820325,-0.003944854004981203,2.596158891970265E-4,1.0489093157764218E-4,0.6715722307106915,0.13560233444407366,97697.50873559533
La Merced,2005-04-01,292.7640582209458,288.576790302418,297.6398015764025,291.0448561534176,0.016935190843221672,0.43090192194338206,0.4330313210428497,1.5518815823333334E7,-0.004103288810562205,-0.00267704619060236,0.00621809179722159,0.00730315347098642,-0.11623465167151556,0.10473098657749318,86880.32302999616
Manizales,2005-04-01,290.13393260921794,286.2587528424598,295.9361487029345,288.8081978953525,0.03794282315360979,0.42460417870470746,0.4260275015344847,1.5195011836514825E7,-0.005269066900801417,-0.0029863234168956954,0.02037565195131629,0.014462303883373868,-0.2740205367980851,-0.03211753369239647,82713.78013805096
Manzanares,2005-04-01,288.555513624161,285.44199028829433,293.14375167746454,284.97700099339556,0.008341006932432006,0.45486846411234705,0.4545196364078616,1.6741305568144498E7,-0.006324783046477534,-0.0032631661788038967,8.219794613387199E-4,0.002378417226701534,-0.4953757027817607,0.12439222336467916,77554.94186989001
Marmato,2005-04-01,290.7358210982625,286.9389228390425,295.5152304311899,288.9705476173988,0.014279855770485895,0.41906886761005113,0.4213834286551191,1.5650158376410257E7,-0.005229433587728404,-0.0029133638882866274,0.004371901276784066,0.005282518389897468,-0.025242008755349717,0.1386642233326904,82499.2799916533
Marquetalia,2005-04-01,291.63717708180917,288.083111623642,296.2036606348725,286.41149617697124,0.0022700139579752416,0.3260566617235725,0.3105066198826371,1.7235628889562294E7,-0.013501015196394439,-0.0026018308748425264,1.3444752554700836E-4,3.6955212904548013E-4,-0.22264675481284643,0.21516811851700554,82578.04824394113
Marulanda,2005-04-01,285.7123662559226,282.35361536251725,290.7666119076857,283.5501253752744,0.01657358235164824,0.4392187340649609,0.44593440041908505,1.6259097904761907E7,-0.0050636918908832556,-0.0032778542014150654,0.0032990876562412146,0.007937886884180458,-0.5856922466837723,0.0233340662211044,73084.56060786603
Neira,2005-04-01,290.21500192428084,286.39217911720687,295.3374566055568,288.6923804733728,0.025974097145445314,0.42503095854111783,0.427069575693718,1.5245405820008622E7,-0.004880037067482932,-0.002890680080063644,0.010902655480325917,0.011721937528981274,-0.2796162805527093,-0.006830550139708061,82665.91477656833
Norcasia,2005-04-01,296.76143399781125,292.82266160373933,301.9633592309418,291.867527300938,0.005331570936107784,0.3770473483296024,0.36895413921980136,1.8223257657556936E7,-0.01828473475295729,-0.0037509431903751203,3.681073411322199E-4,3.109494510850386E-4,0.4165308541365264,-0.13454514580648302,92130.23260101254
Pacora,2005-04-01,291.7131345543347,287.1733251088842,297.22742338539064,289.8579501109813,0.012523135093533802,0.4414096092520501,0.44318289892217366,1.6062659982330825E7,-0.0067441291495560106,-0.0029019294573311553,0.003955163567193916,0.004270346557492749,-0.2623926866821378,0.12226552404556658,84501.36198357219
Palestina,2005-04-01,291.7304247766479,288.11591306507086,296.76505890544666,290.47307455401597,0.04314588226158245,0.4270310609315762,0.42759844099807387,1.4381172941025645E7,-0.005754074458552901,-0.0030825187943005496,0.027276381077589812,0.012812597027573832,-0.027389424365696646,-0.10339365260213869,86313.15488837697
Pensilvania,2005-04-01,289.23324204039733,285.95194271634256,293.87562555281465,285.5334739097607,0.006150977570449705,0.42947558276913406,0.4258831046225738,1.687694430340875E7,-0.0075692912954190925,-0.00323929964858325,8.777477000004207E-4,0.0017220213224895045,-0.4426684247218765,0.12093770403907551,78520.30637048688
Riosucio,2005-04-01,288.4715110062482,285.564935350718,292.76152416685085,286.90867052920817,0.015368837085999043,0.4163882040770406,0.41914580977223664,1.4861262721563341E7,-0.005198540143595016,-0.0032042507176778656,0.002962477208656549,0.00668462015393877,0.175035385280071,0.03970713037400589,77840.78206453325
Risaralda,2005-04-01,291.2604789527179,288.46708063586004,295.44459716345875,290.0313686050348,0.026828030397975353,0.425566298490544,0.42641713737984727,1.3789752853858784E7,-0.004580730440826056,-0.0028482667641478708,0.01317029531023577,0.010346302708185755,0.12536225435051293,-0.17432284795591985,84239.95861865848
Salamina,2005-04-01,289.06236241674395,285.04769651974124,294.3321498462868,287.26488787256443,0.014181811194956347,0.4325823127851354,0.4359604138477382,1.6002681129754473E7,-0.005491722345389379,-0.0030086596458034124,0.0034135200861489527,0.0066451254312787705,-0.4433876094052159,0.06921629490146591,79589.39672997186
Samana,2005-04-01,294.3223282958916,290.3844096433549,299.1029155270583,289.48885585802213,0.0034600198590867244,0.3435673706385554,0.33099679427892986,1.7644975542219393E7,-0.01584029026095103,-0.003226558843684592,1.870155236271977E-4,3.733056084233887E-4,-0.007964298298029124,0.017264255293372513,87617.4085516759
San Jose,2005-04-01,291.6032488716973,288.9870838046073,296.0242159803708,290.44585162268737,0.025661754608199177,0.4258103511399693,0.42642647806141115,1.3502475671874998E7,-0.004451993034066012,-0.0028237057660589924,0.012366901889132958,0.010107617794225612,0.16460288630591494,-0.22791522476408216,84858.31296657985
Supia,2005-04-01,289.3075054711617,285.78892317068266,293.98398561894373,287.65962698583644,0.015666712132401853,0.41690322901376126,0.4212386532520385,1.5359963923345815E7,-0.0055574478867571895,-0.0030221874359413776,0.002887613329101591,0.007665057875653182,0.060293425186147685,0.11540967554436889,79853.45902363253
Victoria,2005-04-01,297.41784524350163,293.1164155089533,302.9183273455653,290.92681771569363,0.0032090557050432067,0.34189383530587986,0.3333531921204004,1.796960978808131E7,-0.02130348629890561,-0.003474376834223559,1.2175215237554283E-4,1.1204328772849738E-4,0.5840950179717495,0.1778937012673664,93029.04875779944
Villamaria,2005-04-01,287.2878119014478,283.95016600934173,292.549905158799,286.2334659493586,0.05626466457532691,0.431598610562582,0.43540805473142574,1.5548535003620876E7,-0.004321252449653993,-0.003052605784911085,0.027666680380453404,0.025747638431410442,-0.30421381415650484,0.01664003796188693,76569.6974118494
Viterbo,2005-04-01,291.5376012707122,289.11652878070703,295.8532376256482,290.4479370942974,0.022505300578534868,0.4249776444672625,0.42587283424947453,1.3226567291666668E7,-0.0045394973968551754,-0.0028391057587945946,0.009386932026680516,0.009722989095353534,0.21510490923549025,-0.2605692904114266,84595.5245652239
Aguadas,2005-05-01,291.9569841690867,287.639051538432,297.44109839386255,289.7481192067481,0.016489754154863055,0.43976621481757777,0.44359498196449915,1.7250167602476373E7,-0.008985094037592779,-0.0032976339847327696,0.0052985440054771835,0.00874701574731238,-0.19955300741764342,0.18054409862224968,85064.573440332
Anserma,2005-05-01,290.6818670222602,287.72332817687357,294.8545079420156,289.09349095396647,0.021981168134243667,0.42269597243395574,0.42418107988155235,1.5020833302275687E7,-0.004644273725124841,-0.0030001231617857354,0.00820116550426777,0.010885161282107177,0.1578021446376658,-0.012872623449765995,83429.7938441344
Aranzazu,2005-05-01,290.9093041480578,286.8172294239544,295.91602492602135,289.084778376988,0.021867134823484773,0.43655498306472573,0.4404984878238527,1.610988250816925E7,-0.0049124550040004445,-0.003004332516259686,0.007012803641245061,0.011647144469085676,-0.17002872809103922,0.163293074386244,84046.69777818053
Belalcazar,2005-05-01,292.11280662960297,289.1560578918244,296.6116330216441,290.5563979896205,0.020795496061178954,0.424456235777925,0.42498820288489936,1.4727523945817623E7,-0.006209265478678447,-0.003079402499523073,0.008755281729881964,0.0090331846790646,0.1844709911409916,-0.1644619544924224,86488.72816557986
Chinchina,2005-05-01,290.9491801930288,287.60653653193805,295.5793680163173,289.37061588793733,0.03523925410025751,0.42512189753921564,0.42593384607588114,1.5289054843338635E7,-0.006505355476022508,-0.0033496772459793434,0.020033804224754197,0.011833200810761935,0.03547050850135829,-0.09610203639814541,84665.87567983608
Filadelfia,2005-05-01,292.4787846998404,288.4451691608421,297.2075795433384,290.6032054207966,0.02259604232494358,0.43323338089207325,0.4365342235863736,1.5832125444344629E7,-0.004653936973173991,-0.0028638756444176496,0.008562154373668952,0.011073930017580155,-0.007755974122126995,0.17785111659073222,87229.99080543875
La Dorada,2005-05-01,299.06414089110746,294.8989848510971,304.060729442773,294.2472139756517,0.006091512323166798,0.4528757372953187,0.4555267953828095,1.858903215515428E7,-0.017457304526313746,-0.004225936972423161,4.114694188010643E-4,3.9192395961384956E-4,0.542808902009135,0.15772502836973773,97750.1719414282
La Merced,2005-05-01,292.6240878917553,288.5261536492242,297.3925526581358,290.6880665978509,0.020763322696548563,0.4303570746236093,0.43244321668162283,1.6249415372401437E7,-0.004441374948909206,-0.002873871433899128,0.009207269646841565,0.008932329842480281,-0.028681511035814365,0.2089119651126748,86917.41811354262
Manizales,2005-05-01,290.02468332933904,286.05905116879825,295.6615042259041,288.40187682591187,0.030753367392556963,0.42287488193132483,0.4245145182811646,1.577767761619201E7,-0.005763970757819951,-0.0030754293637305493,0.014698028880129183,0.012807433955153977,-0.13033845692805573,0.08138886719641102,82747.98613147087
Manzanares,2005-05-01,288.0007574807929,284.9117652084421,292.26974483546365,285.4795351618964,0.013689756464510733,0.4648708227523222,0.46799156719979434,1.6823823013348166E7,-0.00544203735264064,-0.0033225346447350286,0.00189570135078956,0.008076519440594943,-0.2739024492850577,0.11645675020593221,77571.09318655878
Marmato,2005-05-01,290.53751768139006,286.8445225263648,295.2457146126343,288.62667834752835,0.020105095044730244,0.4194661067082332,0.4217639361461201,1.6431549134491317E7,-0.005673195373627447,-0.0031547808247819435,0.00830208656583767,0.00908079522641066,0.04768675233432338,0.20993218841978695,82531.57265988486
Marquetalia,2005-05-01,290.8653115759044,287.4464324299852,294.9600324658704,287.4620750533314,0.008443003214483,0.4154420086987131,0.41456709159783955,1.7305370530465953E7,-0.010309285584093112,-0.0032280268916558582,0.0015724010440242063,9.057943206359371E-4,-0.08929552470768932,0.1528832826860904,82598.22534649038
Marulanda,2005-05-01,285.35300761745265,282.13965978568916,290.16437125429,283.41153819957947,0.019916669442935256,0.44117287373579406,0.44725171404046904,1.6518422843272347E7,-0.004855620290013394,-0.0033435633162302294,0.003813761563195459,0.01275032210585007,-0.33488243683483443,0.10392705600010875,73099.56186502124
Neira,2005-05-01,290.05947067152914,286.2341713531434,295.14694705194717,288.3036286678908,0.024690708366418283,0.4237183499477856,0.42592693592000375,1.5836800488753496E7,-0.005197127721574117,-0.0030221338638613668,0.009777322617677256,0.011716403564895199,-0.14036782389084182,0.1272422351236079,82699.53759599895
Norcasia,2005-05-01,296.2218162119475,292.40505684381463,300.83421613575655,292.2312990355601,0.008452263388417277,0.4043272823893473,0.4080337541483769,1.8637952956788886E7,-0.015935087573398513,-0.004017571924575375,0.0016252787455698454,9.600852004019808E-4,0.3487623685608856,-0.06391376113235561,92168.73729413249
