Municipio,Año,PRECTOTCORR_total_anual,PRECTOTCORR_prom_diario_anual,PRECTOTCORR_max_mes,PRECTOTCORR_min_mes,PRECTOTCORR_std_mes,T2M_prom_anual,T2M_max_mes,T2M_min_mes,T2M_std_mes,RH2M_prom_anual,RH2M_max_mes,RH2M_min_mes,RH2M_std_mes,GWETROOT_prom_anual,GWETROOT_max_mes,GWETROOT_min_mes,GWETROOT_std_mes,ALLSKY_SFC_LW_DWN_prom_anual,ALLSKY_SFC_LW_DWN_max_mes,ALLSKY_SFC_LW_DWN_min_mes,ALLSKY_SFC_LW_DWN_std_mes,PS_prom_anual,PS_max_mes,PS_min_mes,PS_std_mes,WS2M_prom_anual,WS2M_max_mes,WS2M_min_mes,WS2M_std_mes,NDVI_prom_anual,NDVI_max_anual,NDVI_min_anual,NDVI_std_anual,NDVI_min_prom_anual,NDVI_max_prom_anual,NDVI_std_prom_anual,n_observaciones_16d_anual,meses_disponibles,T2M_rango_anual,NDVI_rango_anual,GWETROOT_rango_anual,PRECTOTCORR_rango_mes,estres_termico_hidrico,exceso_humedad_proxy,NDVI_ajustado_temp,Código Dane municipio,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha)
Samana,2014,1595.36,4.375,222.58,49.29,54.73592859162872,21.28333333333333,22.63,20.4,0.8181279443542633,83.27416666666666,90.53,68.93,6.983386074148132,0.6658333333333334,0.75,0.53,0.0725457013742288,34.21083333333333,34.62,33.6,0.3138169221155245,87.48166666666667,87.57,87.39,0.0518447566093151,0.1216666666666666,0.16,0.09,0.025524794837866,0.5726333333333333,0.79705,0.12565,0.1898672973580774,0.4551749999999999,0.6900916666666667,0.1812121832877161,23,12,2.2300000000000004,0.6714,0.2199999999999999,173.29,31.964956195244056,1062.2438666666667,0.0269052466718872,17662,3957.0,3598.0,3793.0,1.05
Samana,2015,1311.83,3.6025000000000005,167.09,23.87,44.485122427888655,22.209166666666665,23.49,20.71,0.8853295055138123,77.79333333333334,88.73,69.93,6.366296673367756,0.5933333333333334,0.66,0.54,0.0416333199893226,34.223333333333336,34.68,33.36,0.3866248671241784,87.46666666666665,87.52,87.4,0.0389249472080782,0.1266666666666666,0.19,0.1,0.0274137766736936,0.6614791666666667,0.7726,0.4092,0.1260731505882296,0.58615,0.7368083333333333,0.1162162136097417,23,12,2.7799999999999976,0.3633999999999999,0.12,143.22,37.431179775280896,778.3524666666667,0.0297840606356234,17662,3886.0,3554.0,3367.0,0.95
Samana,2016,1715.47,4.680833333333333,219.79,42.470000000000006,59.481289259478025,21.96083333333333,24.03,20.16,1.2472402869268362,81.03333333333333,90.37,70.79,7.095646979705655,0.6208333333333333,0.79,0.5,0.088570293946091,34.325,34.89,33.98,0.3737889535796674,87.51416666666667,87.64,87.38,0.0756136511644851,0.1141666666666666,0.14,0.09,0.0144337567297406,0.5283,0.8135,0.1296999999999999,0.2078806683477982,0.393475,0.663125,0.2080051020512209,23,12,3.870000000000001,0.6838000000000001,0.29,177.32,35.3731543624161,1065.0209583333333,0.0240564641596782,17662,383.0,3434.0,3364.0,0.98
Samana,2017,2148.23,5.8566666666666665,305.66,70.83999999999999,69.07306440657713,20.716666666666665,21.13,20.05,0.3660187112289428,87.86083333333333,91.29,84.46,1.91603026325186,0.7791666666666667,0.9,0.69,0.0685510205922743,34.085,34.43,33.65,0.2587557640991699,87.52333333333333,87.62,87.41,0.0564613034553685,0.1158333333333333,0.15,0.1,0.0162135371797392,0.503775,0.81575,0.1122,0.213124860437171,0.3797333333333333,0.6278166666666667,0.1913688079629411,23,12,1.0799999999999983,0.70355,0.21,234.82,26.588235294117645,1673.829208333333,0.0243173773129525,17662,3563.0,3106.0,3996.0,1.29
Samana,2018,1951.43,5.359166666666667,285.82,60.14,65.74190492280238,20.7175,21.58,20.08,0.4507392917096409,85.96583333333332,91.2,78.1,4.0196595476219,0.7541666666666668,0.85,0.63,0.0716631429718656,33.99333333333333,34.44,33.42,0.3015213947884161,87.5125,87.6,87.42,0.0653834841531111,0.13,0.21,0.09,0.0313339780720256,0.5760041666666667,0.79095,0.3594,0.1165450078068424,0.4555083333333333,0.6965,0.1858983727739432,23,12,1.5,0.43155,0.2199999999999999,225.68,27.47071823204419,1471.7034583333336,0.0278027834761272,17662,2823.0,2358.0,3103.0,1.32
Samana,2019,1975.08,5.410833333333333,335.42,53.32,81.48533309185714,21.335,22.47,20.43,0.6020646295721237,84.62833333333333,90.53,74.31,5.263336020111774,0.7200000000000001,0.89,0.57,0.1030445622931255,34.050000000000004,34.75,33.57,0.3943925132979264,87.51083333333334,87.59,87.42,0.0588462300226486,0.1283333333333333,0.18,0.09,0.02691175253012,0.5157916666666666,0.8235,0.14845,0.2310384450823295,0.452075,0.5795083333333334,0.0983006990718607,23,12,2.039999999999999,0.67505,0.32,282.1,29.63194444444444,1422.0576,0.0241758456370596,17662,2819.0,2348.0,2987.0,1.27
Samana,2020,1595.48,4.363333333333333,203.36,47.12,45.15799804994447,21.575833333333332,22.39,20.82,0.5468497937914009,81.82000000000001,86.96,75.52,3.3470692743462496,0.6333333333333333,0.68,0.58,0.029949452365105,34.013333333333335,34.75,33.32,0.3771021885458376,87.50666666666666,87.57,87.4,0.0528003673081752,0.145,0.19,0.11,0.0250454132981016,0.5904541666666666,0.8109500000000001,0.3135,0.1766836470005763,0.48335,0.6975583333333333,0.1652379982763654,23,12,1.5700000000000005,0.49745,0.1,156.23999999999998,34.0671052631579,1010.4706666666666,0.0273664593874319,17662,2867.0,2430.0,2858.0,1.18
Samana,2021,1123.48,3.0875,139.5,23.56,30.347712609125264,22.126666666666665,23.11,21.32,0.6157823306882717,76.20583333333333,82.78,68.86,4.705817402348127,0.5683333333333334,0.62,0.53,0.0265718009562883,34.095,34.84,33.67,0.3671883341383191,87.47833333333334,87.58,87.38,0.0723417813807012,0.11,0.21,0.06,0.0432750190378614,0.4912708333333333,0.76135,0.2186,0.185531269673107,0.359075,0.6234666666666667,0.2039488804245962,23,12,1.7899999999999991,0.54275,0.0899999999999999,115.94,38.93255131964809,638.5111333333334,0.0222026589334136,17662,2908.49,2464.72,2612.6,1.06
Samana,2022,2507.8,6.876666666666668,293.1,95.48,63.50230508820251,20.508333333333333,21.14,19.61,0.4811885537317204,87.57083333333333,91.72,81.27,3.1728491879849843,0.8316666666666667,0.96,0.6,0.1215680380642374,33.87166666666666,34.32,33.29,0.3053711105385002,87.50666666666666,87.57,87.43,0.0510495896757302,0.1358333333333333,0.18,0.12,0.0231431644466797,0.3802333333333333,0.7173,0.10595,0.2011897965663871,0.261175,0.4992916666666667,0.1836806287784037,23,12,1.5300000000000011,0.6113500000000001,0.36,197.61999999999995,24.65931863727455,2085.6536666666666,0.0185404307192198,17662,2905.23,2432.48,2070.95,0.85
Samana,2023,1882.98,5.134166666666666,266.6,65.24000000000001,56.091378773633934,21.3225,23.4,19.52,0.9770095840229658,84.89916666666666,88.59,74.33,4.674191147010136,0.7491666666666666,0.9,0.59,0.1083310023059237,34.04666666666667,34.51,33.14,0.3620229358212045,87.5,87.57,87.42,0.0484298930976983,0.1391666666666666,0.19,0.1,0.0274551976643381,0.5402458333333333,0.761,0.2553499999999999,0.167545233320239,0.428675,0.6518166666666667,0.1721290752712016,23,12,3.879999999999999,0.5056500000000002,0.31,201.36,28.46162402669633,1410.66585,0.0253368898268652,17662,2883.15,2437.63,2147.62,0.88
Samana,2024,2056.24,5.623333333333334,360.84,23.87,96.87478735069524,22.05333333333333,24.51,20.28,1.3084781815204842,83.39166666666667,92.42,68.62,7.660006923012935,0.7116666666666668,0.9,0.53,0.1287586419576871,34.384166666666665,35.44,33.8,0.53111303938621,87.51083333333332,87.61,87.45,0.0508935311719618,0.1391666666666667,0.22,0.1,0.0357919069911147,0.5085625,0.7416,0.1989,0.18162893257333,0.397025,0.6201,0.172077649323479,23,12,4.23,0.5427000000000001,0.37,336.97,30.988290398126452,1463.3574666666668,0.023060572853688,17662,2864.99,2371.16,2582.66,1.09
San Jose,2007,1164.3,3.1775,182.1,27.72,41.206703889713694,15.911666666666669,16.6,15.27,0.4354482190974638,85.51666666666667,88.77,79.66,3.035931288398798,0.7200000000000001,0.83,0.64,0.0583095189484529,31.97833333333333,32.53,31.34,0.3400490160746439,78.91333333333334,79.0,78.8,0.06139785802206,0.3033333333333333,0.36,0.25,0.0367629589602788,0.5920375,0.8343,0.24735,0.2057319141780478,0.482425,0.70165,0.1691078008424954,23,12,1.3300000000000018,0.5869500000000001,0.1899999999999999,154.38000000000002,22.099537037037035,838.296,0.0372077616005027,17665,2264.0,205.0,2253.0,1.1
San Jose,2008,1268.48,3.455833333333333,249.55,36.3,69.57916803356034,15.875,16.25,15.59,0.2010201256319652,84.32416666666667,89.6,78.62,3.303442992706334,0.6641666666666667,0.8,0.58,0.0593078767317145,31.9375,32.22,31.76,0.1270021474406857,78.90083333333332,78.99,78.82,0.0517789591056107,0.2975,0.35,0.26,0.0301887998496733,0.3713875,0.665,0.13875,0.1875653596689092,0.277,0.465775,0.1456189992201714,23,12,0.6600000000000001,0.52625,0.22,213.25,23.90213299874529,842.4821333333334,0.0233944881889763,17665,2222.0,192.0,2688.0,1.4
San Jose,2009,1809.62,4.9625,245.52,97.96,39.65120331392762,16.05666666666667,16.41,15.74,0.1912795827784,86.99083333333334,89.73,83.04,1.8795185956821905,0.8383333333333334,0.89,0.77,0.0309936454875199,31.988333333333333,32.34,31.64,0.2209003614686246,78.89,78.96,78.8,0.0592375802096236,0.2875,0.34,0.25,0.0273446022594455,0.5702333333333334,0.74415,0.1758,0.1904127327357043,0.500125,0.6403416666666667,0.1081616245476804,23,12,0.6699999999999999,0.5683499999999999,0.12,147.56,19.153081510934395,1517.0647666666669,0.0355138052729914,17665,2107.0,192.0,2503.0,1.3
San Jose,2010,2306.36,6.308333333333334,308.4,37.82,88.90133625474246,16.170833333333334,17.47,15.16,0.8324821410405866,87.40750000000001,91.42,81.57,2.791230178450164,0.8433333333333334,0.98,0.66,0.105514611942296,32.0175,32.5,31.53,0.3472260201812507,78.91333333333334,79.03,78.79,0.0763167244071838,0.2916666666666667,0.36,0.26,0.0291807325390427,0.5078958333333333,0.7979,0.20155,0.1841798731210301,0.4056916666666666,0.6101,0.1576783839611347,23,12,2.3099999999999987,0.59635,0.3199999999999999,270.58,19.17490118577075,1945.0302666666669,0.0314081422313836,17665,1954.0,1954.0,2198.0,1.13
San Jose,2011,2576.44,7.058333333333334,361.2,97.65,85.64827592950701,15.599166666666669,16.19,15.05,0.286656536114162,88.25,91.35,85.11,2.00023634967107,0.9225,0.99,0.83,0.0495663008688179,31.83083333333333,32.17,31.58,0.2123658221660034,78.885,79.0,78.78,0.0677562476153178,0.3058333333333333,0.35,0.27,0.0253908835942542,0.4989708333333333,0.69695,0.34445,0.1372396534572301,0.3931833333333334,0.6047583333333334,0.1632066733413204,23,12,1.1400000000000006,0.3525,0.16,263.55,16.909665763324302,2376.7659,0.031987018537315,17665,2059.0,1908.0,2156.0,1.13
San Jose,2012,2560.38,6.988333333333333,298.84000000000003,127.1,54.533728262258194,15.755,16.03,15.53,0.1553002956152429,87.56583333333333,90.09,84.19,2.0987981770238897,0.9133333333333332,0.98,0.81,0.0609520427479794,31.824166666666667,32.22,31.51,0.2284914294526894,78.89999999999999,78.99,78.83,0.061938385806893,0.2891666666666666,0.35,0.23,0.0336987545853857,0.5135208333333333,0.6899500000000001,0.16165,0.147991969159161,0.4002083333333333,0.6268333333333334,0.1748160810397105,23,12,0.5000000000000018,0.5283000000000001,0.1699999999999999,171.74000000000004,17.250000000000004,2338.4804,0.0325941500052893,17665,2129.0,1689.0,1689.0,1.0
San Jose,2013,2728.97,7.4875,340.69,80.91,68.9192456902653,16.006666666666668,16.66,15.52,0.3936388130653742,88.12333333333333,91.0,85.09,1.8007389055775402,0.9308333333333332,0.99,0.87,0.0384845502255204,31.945000000000004,32.31,31.46,0.2594925117153964,78.90666666666667,78.99,78.81,0.0597469410907106,0.2825,0.33,0.26,0.0191287503750007,0.4630875,0.8021,0.0853,0.2677117523186934,0.3962333333333332,0.5299416666666666,0.1031411664012559,23,12,1.1400000000000006,0.7168,0.12,259.78,17.196060877350046,2540.2162416666665,0.0289309142024156,17665,2054.0,1414.0,1436.0,1.02
San Jose,2014,2404.87,6.6025,303.29999999999995,105.4,69.26898866124374,16.063333333333333,16.62,15.7,0.2629321839055348,87.52833333333332,90.52,83.24,2.388433618821161,0.8958333333333334,0.97,0.75,0.0736648841139056,31.9275,32.33,31.51,0.2850239224409705,78.91166666666666,79.02,78.8,0.0646435447572873,0.2858333333333333,0.3,0.25,0.0188092498199125,0.5550333333333334,0.796,0.34175,0.1550140218486604,0.4559916666666666,0.6540750000000001,0.1527993471709475,23,12,0.9200000000000016,0.45425,0.2199999999999999,197.9,17.931162790697673,2154.362708333333,0.0345528117866777,17665,20.0,1424.0,1564.0,1.1
San Jose,2015,1332.92,3.659166666666667,193.44,26.66,53.66772982195562,16.340833333333332,16.78,15.74,0.2917177444452812,85.04583333333333,89.21,79.44,3.204035689091133,0.775,0.91,0.65,0.0910044953934594,31.936666666666667,32.34,31.35,0.3279781958754229,78.91666666666667,78.99,78.83,0.0459907764138827,0.2841666666666667,0.31,0.25,0.0219330938551907,0.5888416666666666,0.8079,0.1773,0.1806937411922743,0.4629,0.7147833333333332,0.1943000869831325,23,12,1.040000000000001,0.6305999999999999,0.26,166.78,21.084946236559137,1033.013,0.0360349839359477,17665,1962.0,1477.0,1869.0,1.27
San Jose,2016,1728.86,4.72,227.85,39.06,61.18273342779783,16.599166666666665,18.07,15.7,0.8481043925166633,85.72666666666667,90.63,82.08,2.9484860008095137,0.7200000000000001,0.88,0.61,0.0802269508105825,32.016666666666666,32.57,31.56,0.3382933996435964,78.95833333333333,79.07,78.85,0.0755384710333814,0.2733333333333334,0.33,0.23,0.0293360880249235,0.4694125,0.75165,0.1395,0.175009102523009,0.3225583333333333,0.6162666666666666,0.2265634409356351,23,12,2.370000000000001,0.61215,0.27,188.79,23.054398148148145,1244.7792000000002,0.028279281088408,17665,1862.0,1375.0,1799.0,1.31
San Jose,2017,2211.96,6.029166666666666,311.55,52.92,82.05597058770866,16.140833333333333,16.57,15.84,0.2215834886092435,87.38333333333333,91.19,84.38,1.9423197627080009,0.8741666666666666,0.97,0.79,0.0628791529744785,31.851666666666663,32.41,31.55,0.2361368375764477,78.94083333333333,79.03,78.83,0.0603713257241955,0.2875,0.35,0.24,0.0319445542378438,0.5319333333333334,0.79825,0.2548,0.2010917241339173,0.4139666666666666,0.6499,0.1819964289904866,23,12,0.7300000000000004,0.54345,0.1799999999999999,258.63,18.46425166825548,1933.6217,0.0329557540399607,17665,1791.0,1249.0,1894.0,1.52
San Jose,2018,1983.61,5.449166666666667,265.36,71.3,60.64488398692737,15.970833333333331,16.59,15.47,0.3033587235460934,87.29166666666667,90.99,82.44,2.3138155553635693,0.8775,0.95,0.76,0.0570685393348926,31.7825,32.12,31.18,0.299912866134027,78.91916666666667,79.01,78.84,0.0652907251290625,0.285,0.34,0.22,0.0389638527122488,0.5576208333333333,0.8261000000000001,0.24915,0.1699814233945651,0.4198666666666666,0.695375,0.2125241572073495,23,12,1.1199999999999992,0.5769500000000001,0.1899999999999999,194.06,18.200379867046536,1740.617775,0.0349149491260109,17665,1717.0,1192.0,1850.0,1.55
San Jose,2019,1998.93,5.479166666666667,330.46,49.6,85.52828422383278,16.418333333333333,16.86,15.92,0.3230489220855027,86.88416666666667,90.33,80.84,2.869081127321346,0.8383333333333334,0.95,0.68,0.0883004512840658,31.7975,32.52,31.29,0.3950172608426573,78.93833333333333,79.03,78.84,0.0611753564960954,0.2766666666666666,0.31,0.23,0.0260535578911571,0.5067458333333333,0.7985500000000001,0.0963,0.2164379004559689,0.4141999999999999,0.5992916666666667,0.1427777156084946,23,12,0.9399999999999996,0.70225,0.2699999999999999,280.86,19.5844930417495,1675.76965,0.0308646330321794,17665,1666.0,1236.0,1647.0,1.33
San Jose,2020,1584.91,4.341666666666666,183.57,54.25,38.29893125931923,16.459166666666665,17.13,15.89,0.4411649523154748,86.1475,88.05,83.83,1.2455457000484134,0.7908333333333334,0.83,0.73,0.0355370058935581,31.741666666666664,32.35,31.33,0.3142330731199765,78.94500000000001,79.01,78.85,0.0481475006431539,0.2966666666666667,0.34,0.26,0.0336650164612069,0.5118083333333333,0.7954,0.2068,0.2126484677427357,0.4304833333333333,0.5931333333333334,0.1254664559563548,23,12,1.2399999999999984,0.5886,0.0999999999999999,129.32,20.812434141201265,1253.3996583333333,0.0310956407270517,17665,1639.0,1214.0,1496.0,1.23
San Jose,2021,1228.52,3.3791666666666664,181.5,49.29,41.60457587012915,16.411666666666665,16.82,15.85,0.2958449634931145,84.85666666666667,88.59,80.07,2.4969884891908367,0.7158333333333333,0.78,0.65,0.0479504163093754,31.83583333333333,32.38,31.56,0.2591053956609304,78.92,79.03,78.82,0.078970650474489,0.2891666666666666,0.35,0.25,0.0277843426585855,0.5278416666666667,0.81555,0.1903,0.186831922317814,0.4236583333333333,0.632025,0.1607317996071675,23,12,0.9700000000000006,0.62525,0.13,132.21,22.926658905704304,879.4155666666667,0.0321625875901289,17665,1617.17,1164.86,1269.7,1.09
San Jose,2022,2527.64,6.9375,308.1,112.84,65.60997462045667,15.955833333333333,16.31,15.57,0.2703350894835167,88.09166666666665,90.81,85.28,1.5122519831714756,0.89,0.97,0.73,0.0779277054244975,31.73583333333333,32.15,31.34,0.2582267619865553,78.91666666666667,78.99,78.84,0.0546614927337227,0.2791666666666667,0.31,0.24,0.0223437334445795,0.3958874999999999,0.6295999999999999,0.1467999999999999,0.1709875502179777,0.2469583333333333,0.5448166666666666,0.2297647061813705,23,12,0.7399999999999984,0.4828,0.24,195.26,17.927902621722847,2249.5996,0.0248114587141588,17665,1598.11,1195.9,1318.22,1.1
San Jose,2023,1918.92,5.235833333333333,259.78000000000003,79.52,57.90163131631879,16.44666666666667,17.06,15.24,0.5030512956554284,86.70083333333334,89.04,82.78,2.125026024796069,0.8483333333333333,0.96,0.72,0.079410708384075,31.58583333333333,32.05,31.02,0.3226159645864727,78.94,79.02,78.87,0.0527429443794918,0.2908333333333333,0.32,0.25,0.0210878393795327,0.5164416666666667,0.7801,0.3346,0.1314793586173291,0.35895,0.6739333333333333,0.2429747465026283,23,12,1.8199999999999985,0.4455,0.24,180.26000000000005,19.387033398821224,1627.8837999999998,0.0314009931090393,17665,1586.3,1203.72,1045.8,0.87
San Jose,2024,2077.82,5.6875,364.25,31.93,98.4944940623894,16.99416666666667,18.22,16.12,0.6413403341771219,86.6275,90.74,82.69,2.7672767217149485,0.8108333333333334,0.95,0.69,0.088570293946091,31.951666666666668,32.77,31.16,0.4875883758278342,78.97,79.06,78.87,0.0511681719253525,0.2783333333333333,0.32,0.22,0.0285508583960537,0.5478500000000001,0.74805,0.2772,0.1865001827929886,0.4699,0.6258,0.1202595787494357,23,12,2.099999999999998,0.47085,0.26,332.32,20.95889003083248,1684.765716666667,0.0322375324866375,17665,1584.6,1143.2,615.51,0.54
Supia,2007,1361.99,3.71,204.6,18.2,50.0612972370933,17.62333333333333,18.15,16.81,0.4524746770078227,86.08999999999999,90.22,78.47,3.509004002692086,0.7399999999999999,0.88,0.64,0.0794297860320101,31.97833333333333,32.53,31.34,0.3400490160746439,81.66083333333333,81.74,81.55,0.0580686636402913,0.2325,0.28,0.19,0.0289592189749026,0.5294333333333333,0.5818,0.4294,0.0462514438759057,0.4735083333333333,0.5853583333333333,0.0862798837916894,23,12,1.34,0.1523999999999999,0.24,186.4,23.81531531531532,1007.8725999999998,0.0300416114999054,17777,2021.0,192.0,1938.0,1.01
Supia,2008,1236.36,3.361666666666667,256.06,29.29,71.28452184412444,17.843333333333334,18.79,17.17,0.5388933666376501,82.53,90.01,74.87,4.930957863797406,0.6558333333333334,0.86,0.57,0.0842570022267729,31.9375,32.22,31.76,0.1270021474406857,81.65083333333332,81.72,81.57,0.0458174903747725,0.215,0.26,0.19,0.0243086217402198,0.5603416666666666,0.6791,0.4751499999999999,0.0593241704279942,0.5106083333333333,0.610075,0.0767275140022057,23,12,1.6199999999999974,0.2039500000000001,0.29,226.77,27.20711562897077,810.8461000000001,0.0314034186437511,17777,1952.0,1952.0,1963.0,1.01
Supia,2009,2151.51,5.895833333333333,310.93,94.55,52.785308411440674,17.746666666666666,18.42,17.33,0.2984302365052952,88.12,90.7,84.15,1.7528470347616516,0.915,0.96,0.84,0.0339786028927831,31.988333333333333,32.34,31.64,0.2209003614686246,81.63583333333334,81.71,81.54,0.0571216140167567,0.2141666666666667,0.27,0.17,0.0293747985163947,0.5461916666666666,0.64165,0.4147,0.081860959818611,0.499425,0.5929583333333334,0.0721506046548891,23,12,1.0900000000000034,0.22695,0.12,216.38,19.39526411657559,1968.63165,0.0307771412471825,17777,1952.0,1952.0,1963.0,1.01
Supia,2010,2778.63,7.599166666666666,332.7,46.81,103.20904145779268,17.826666666666664,19.33,16.6,0.8869593957431007,88.43416666666667,92.31,82.04,3.415295696856961,0.8908333333333333,1.0,0.64,0.1354761524357252,32.0175,32.5,31.53,0.3472260201812507,81.65833333333333,81.78,81.55,0.0783736195567386,0.2183333333333333,0.27,0.19,0.0275790873780489,0.5575708333333333,0.7826,0.39825,0.0971900702427355,0.4913416666666666,0.6238,0.102176929881456,23,12,2.729999999999997,0.3843499999999999,0.36,285.89,20.011225444340504,2475.296225,0.0312773466716529,17777,1934.0,1719.0,2579.0,1.5
Supia,2011,2921.37,7.9975,426.3,122.14,89.28213087276656,17.225833333333334,17.89,16.46,0.4126292267737197,89.3675,92.35,87.0,1.6874570701610048,0.96,1.0,0.9,0.0310424928708434,31.83083333333333,32.17,31.58,0.2123658221660034,81.63833333333334,81.74,81.53,0.0616195561244147,0.2241666666666666,0.27,0.19,0.0246644143115812,0.5632083333333333,0.6947,0.43225,0.0804553485236414,0.5274416666666667,0.5989749999999999,0.0551800419064119,23,12,1.4299999999999995,0.2624499999999999,0.0999999999999999,304.16,17.94357638888889,2804.5152,0.0326955638333897,17777,1897.0,1741.0,2393.0,1.38
Supia,2012,2925.64,7.986666666666667,319.61,167.91,52.264742040940575,17.435,17.83,17.2,0.2047836996354041,88.72166666666668,90.98,85.83,1.7749511303558545,0.95,0.99,0.88,0.0408989886516436,31.824166666666667,32.22,31.51,0.2284914294526894,81.64916666666666,81.74,81.58,0.0586915408700206,0.21,0.25,0.15,0.0319089614086986,0.5504041666666667,0.69035,0.4411,0.0831372782000659,0.482275,0.6185333333333333,0.1051082089016475,23,12,0.629999999999999,0.24925,0.1099999999999999,151.70000000000002,18.352631578947367,2779.358,0.0315689226651371,17777,181.0,1428.0,1571.0,1.1
Supia,2013,2976.77,8.164166666666667,348.44,106.64,61.40801227828252,17.649166666666666,18.26,16.96,0.3586453891401855,89.20833333333333,91.89,86.72,1.6029735626092665,0.96,0.99,0.92,0.024120907566221,31.945000000000004,32.31,31.46,0.2594925117153964,81.65333333333334,81.73,81.57,0.0558135423992368,0.2066666666666666,0.25,0.17,0.0226969494679684,0.5109374999999999,0.6716,0.3671,0.0960874675514686,0.4726833333333333,0.5491916666666666,0.0590177032552153,23,12,1.3000000000000007,0.3045,0.0699999999999999,241.8,18.38454861111111,2857.6992,0.0289496671230936,17777,186.0,1511.0,1694.0,1.12
Supia,2014,2677.38,7.348333333333333,298.2,117.49,59.501390740049104,17.731666666666666,18.5,17.17,0.3520029269850765,88.61416666666666,91.81,84.61,2.230330013629589,0.9275,0.99,0.77,0.069035563957348,31.9275,32.33,31.51,0.2850239224409705,81.65916666666666,81.75,81.56,0.0591543948007507,0.2091666666666667,0.24,0.17,0.0253908835942542,0.5482958333333333,0.63195,0.4681,0.0613290360504613,0.4975333333333333,0.5990583333333334,0.0783152901381427,23,12,1.3299999999999983,0.16385,0.2199999999999999,180.71,19.11769991015274,2483.26995,0.0309218441582855,17777,1639.0,136.0,1649.0,1.21
Supia,2015,1465.53,4.0225,192.82,31.93,47.42281789200408,18.1325,18.97,17.18,0.4827595863178865,85.45666666666666,90.59,78.54,3.7989839151908456,0.7816666666666667,0.92,0.64,0.1024990761229612,31.936666666666667,32.34,31.35,0.3279781958754229,81.65666666666667,81.72,81.58,0.042283315715288,0.2091666666666666,0.26,0.18,0.0235326980770985,0.479775,0.5992,0.3678,0.0804604914341081,0.4434,0.51615,0.0561185654523504,23,12,1.7899999999999991,0.2313999999999999,0.28,160.89,23.19722814498934,1145.5559500000002,0.0264593961119536,17777,1573.0,133.0,1448.0,1.09
Supia,2016,1906.77,5.2025,245.52,48.67,64.96543698208093,18.38416666666667,20.21,17.24,0.95941704206568,85.98833333333333,91.13,78.15,4.17399488899224,0.7541666666666668,0.96,0.58,0.1225826869974514,32.016666666666666,32.57,31.56,0.3382933996435964,81.69916666666667,81.81,81.58,0.0735413715763714,0.205,0.25,0.16,0.0284445233584763,0.4881458333333333,0.60835,0.32215,0.0710970062607591,0.4345916666666666,0.5417,0.0826222132599153,23,12,2.9700000000000024,0.2861999999999999,0.38,196.85,24.376795580110496,1438.0223750000002,0.0265525134853361,17777,1563.0,1296.0,1458.0,1.13
Supia,2017,2357.33,6.426666666666667,326.12,77.83999999999999,70.53579548496614,17.761666666666667,18.31,17.19,0.3254879786450243,88.55333333333334,91.79,85.07,1.7533517685400255,0.9141666666666666,0.98,0.82,0.0538446136975874,31.851666666666663,32.41,31.55,0.2361368375764477,81.69166666666666,81.78,81.59,0.0560573299616067,0.2133333333333333,0.27,0.16,0.0274137766736936,0.5676625,0.7282,0.439,0.0715569992923632,0.5214583333333334,0.6138666666666667,0.0712827917870693,23,12,1.1199999999999974,0.2891999999999999,0.16,248.28000000000003,19.429352780309937,2154.9925083333333,0.0319599793562916,17777,151.0,1215.0,1024.0,0.84
Supia,2018,2106.68,5.783333333333334,288.92,77.19000000000001,64.57032435940513,17.603333333333335,18.19,17.13,0.2969950514841294,88.42583333333333,92.57,83.54,2.416355100082967,0.8958333333333334,0.98,0.75,0.0694731253904353,31.7825,32.12,31.18,0.299912866134027,81.67083333333333,81.76,81.59,0.0628791529744807,0.205,0.26,0.13,0.0387298334620741,0.5142791666666666,0.5997,0.3692499999999999,0.0652476487153276,0.464925,0.5636333333333333,0.0761425438468604,23,12,1.0600000000000025,0.2304500000000001,0.2299999999999999,211.73,19.650232558139532,1887.2341666666664,0.0292148740768793,17777,1495.0,1198.0,1032.0,0.86
Supia,2019,2124.5,5.819166666666667,355.26000000000005,71.61,83.10345817477189,18.136666666666667,18.61,17.56,0.3346730652533309,87.56333333333333,91.12,81.26,3.1552505543310017,0.8441666666666667,0.97,0.65,0.1039631344916712,31.7975,32.52,31.29,0.3950172608426573,81.68333333333334,81.77,81.59,0.0586721760498443,0.2058333333333333,0.24,0.15,0.0250302846870576,0.5433333333333333,0.6757,0.42945,0.0792281869416472,0.480075,0.6065916666666666,0.0975935922906741,23,12,1.0500000000000007,0.2462499999999999,0.3199999999999999,283.65000000000003,21.484698914116485,1793.4320833333334,0.0299577283587575,17777,1481.0,1192.0,1544.0,1.3
Supia,2020,1701.71,4.655,211.73,61.38,44.43196033535346,18.094166666666663,18.72,17.5,0.4163577642830587,86.82333333333332,88.5,83.83,1.251735764545552,0.785,0.84,0.71,0.0360555127546398,31.741666666666664,32.35,31.33,0.3142330731199765,81.69166666666666,81.75,81.6,0.0460895044911814,0.2308333333333333,0.26,0.19,0.0267847763183537,0.5340375,0.7532,0.3715,0.1253583266353622,0.49035,0.5777249999999999,0.0674001327340085,23,12,1.2199999999999989,0.3817,0.13,150.35,23.04989384288747,1335.84235,0.0295143462441855,17777,1453.0,1173.0,702.0,0.6
