Municipio,Año,Mes,ALLSKY_SFC_LW_DWN,GWETROOT,PRECTOTCORR,PS,RH2M,T2M,WS2M,NDVI,NDVI_min,NDVI_max,NDVI_std,n_observaciones_16d
San Jose,2018,4,32.04,0.93,7.34,78.95,88.62,15.91,0.28,0.4911999999999999,0.1405,0.8419,0.4959646963242444,2
San Jose,2018,5,32.04,0.95,8.56,78.97,89.66,16.16,0.23,0.24915,0.2071,0.2912,0.0594676802977886,2
San Jose,2018,6,31.62,0.93,5.93,79.01,86.7,15.86,0.22,0.6502,0.5313,0.7691,0.168149992566161,2
San Jose,2018,7,31.64,0.85,3.65,78.99,85.5,15.95,0.24,0.4576,0.1423,0.7729,0.4459015362162369,2
San Jose,2018,8,31.18,0.81,3.51,79.01,82.44,15.47,0.33,0.78795,0.777,0.7989,0.0154856385079854,2
San Jose,2018,9,31.84,0.76,5.32,78.89,84.8,15.92,0.31,0.8261000000000001,0.8242,0.828,0.0026870057685087,2
San Jose,2018,10,31.81,0.83,7.24,78.91,89.2,15.92,0.34,0.4315,0.4315,0.4315,,1
San Jose,2018,11,31.99,0.91,7.94,78.86,90.99,16.1,0.31,0.5359,0.5058,0.566,0.04256782822743,2
San Jose,2018,12,31.35,0.9,2.3,78.91,86.77,15.78,0.31,0.75105,0.6723,0.8298,0.1113693180368812,2
San Jose,2019,1,31.69,0.8,2.45,78.91,86.18,16.42,0.27,0.79105,0.7776,0.8045,0.0190211724139181,2
San Jose,2019,2,32.33,0.78,4.78,78.89,88.01,16.86,0.23,0.53885,0.2289,0.8488,0.4383354936575408,2
San Jose,2019,3,32.52,0.81,5.35,78.92,88.23,16.74,0.28,0.4932499999999999,0.4367,0.5498,0.0799737769521985,2
San Jose,2019,4,32.33,0.92,7.92,78.95,88.74,16.84,0.29,0.5608,0.3749,0.7467,0.2629023012451583,2
San Jose,2019,5,31.94,0.95,10.66,78.96,88.9,16.67,0.24,0.41355,0.3322,0.4949,0.1150462732990512,2
San Jose,2019,6,31.73,0.95,5.02,79.0,86.8,16.33,0.25,0.7985500000000001,0.775,0.8221,0.0333047293938863,2
San Jose,2019,7,31.42,0.85,3.16,79.0,84.94,15.99,0.28,0.6399,0.5116,0.7682,0.181443600052468,2
San Jose,2019,8,31.29,0.74,1.6,79.03,80.84,16.16,0.3,0.73725,0.7271,0.7474,0.0143542676580869,2
San Jose,2019,9,31.56,0.68,4.12,79.0,82.34,16.44,0.31,0.36315,0.3057,0.4206,0.0812465691583343,2
San Jose,2019,10,31.6,0.77,8.86,78.9,88.21,15.92,0.27,0.0963,0.0963,0.0963,,1
San Jose,2019,11,31.6,0.91,7.92,78.84,90.33,16.12,0.31,0.3944,0.1824,0.6064,0.2998132752230962,2
San Jose,2019,12,31.56,0.9,3.91,78.86,89.09,16.53,0.29,0.2539,0.222,0.2858,0.0451134126397017,2
San Jose,2020,1,31.33,0.82,1.75,78.94,85.45,16.44,0.33,0.7694000000000001,0.7669,0.7719,0.0035355339059327,2
San Jose,2020,2,31.65,0.78,6.33,78.94,83.83,16.95,0.33,0.56795,0.3593,0.7766,0.2950756597891462,2
San Jose,2020,3,32.34,0.82,3.77,78.95,86.25,17.04,0.27,0.7954,0.7373,0.8535,0.0821658079738768,2
San Jose,2020,4,32.35,0.83,6.1,78.99,87.07,17.13,0.26,0.4367,0.3026,0.5708,0.189646038714232,2
San Jose,2020,5,31.92,0.82,4.27,79.01,87.0,17.0,0.26,0.31715,0.2447,0.3896,0.1024597725939307,2
San Jose,2020,6,31.69,0.82,5.05,79.0,86.54,16.1,0.26,0.2774,0.251,0.3038,0.0373352380466497,2
San Jose,2020,7,31.57,0.81,5.18,78.96,86.28,15.89,0.26,0.2068,0.1904,0.2232,0.0231931024229187,2
San Jose,2020,8,31.53,0.78,5.06,78.97,85.99,16.16,0.29,0.4011,0.1825,0.6197,0.3091470847347586,2
San Jose,2020,9,31.75,0.79,3.43,78.95,84.92,16.24,0.31,0.74475,0.7002,0.7893,0.0630032142037213,2
San Jose,2020,10,31.57,0.73,4.08,78.9,84.73,16.17,0.34,0.48275,0.3547,0.6108,0.1810900466618748,2
San Jose,2020,11,31.57,0.76,2.95,78.88,88.05,16.14,0.34,0.7731,0.7731,0.7731,,1
San Jose,2020,12,31.63,0.73,4.13,78.85,87.66,16.25,0.31,0.3692,0.3031,0.4353,0.0934795164728616,2
San Jose,2021,1,31.58,0.77,3.22,78.82,84.65,16.51,0.32,0.5839,0.3954,0.7724,0.2665792565073284,2
San Jose,2021,2,32.38,0.74,3.27,78.82,85.88,16.82,0.35,0.7484,0.685,0.8118,0.0896611398544542,2
San Jose,2021,3,32.22,0.75,3.78,78.85,86.21,16.03,0.3,0.4858,0.2598,0.7118,0.3196122650963194,2
San Jose,2021,4,31.92,0.78,5.65,78.88,86.45,16.55,0.26,0.29395,0.2584,0.3295,0.0502752921423635,2
San Jose,2021,5,31.98,0.75,1.94,78.97,85.0,16.65,0.26,0.70695,0.6569,0.757,0.0707813887967734,2
San Jose,2021,6,31.56,0.76,6.05,79.01,86.44,15.85,0.25,0.5778,0.4589,0.6967,0.168149992566161,2
San Jose,2021,7,31.58,0.71,1.59,79.03,82.0,16.09,0.29,0.81555,0.753,0.8781,0.088459058326437,2
San Jose,2021,8,31.65,0.67,1.92,79.0,81.44,16.4,0.29,0.4573,0.2542,0.6604,0.2872267745179756,2
San Jose,2021,9,31.68,0.66,3.26,79.0,80.07,16.49,0.29,0.6427,0.6284,0.657,0.0202232539419352,2
San Jose,2021,10,31.81,0.65,2.25,78.93,84.72,16.78,0.29,0.4393,0.4393,0.4393,,1
San Jose,2021,11,31.85,0.66,3.76,78.88,86.83,16.35,0.3,0.1903,0.1386,0.242,0.073114841174689,2
San Jose,2021,12,31.82,0.69,3.86,78.85,88.59,16.42,0.27,0.39215,0.156,0.6283,0.3339665327544063,2
San Jose,2022,1,31.88,0.73,3.64,78.88,86.95,16.09,0.31,0.56505,0.3442,0.7859,0.312329065250098,2
San Jose,2022,2,32.1,0.76,7.13,78.84,88.23,16.16,0.3,0.5318499999999999,0.2532,0.8105,0.394070609155263,2
San Jose,2022,3,32.15,0.86,8.21,78.87,87.93,16.27,0.29,0.56775,0.3411,0.7944,0.3205315039118619,2
San Jose,2022,4,31.91,0.95,10.27,78.88,88.07,16.3,0.27,0.37465,0.2613,0.488,0.1603011072949903,2
San Jose,2022,5,31.76,0.95,6.88,78.98,88.12,16.31,0.26,0.4395,0.2358,0.6432,0.2880753026553994,2
San Jose,2022,6,31.8,0.94,6.95,78.96,89.24,15.57,0.24,0.41535,0.2524,0.5783,0.2304460999886958,2
San Jose,2022,7,31.51,0.91,7.46,78.99,86.91,15.86,0.25,0.4674,0.2462,0.6886,0.3128240399969286,2
San Jose,2022,8,31.34,0.91,4.94,78.97,85.28,15.76,0.28,0.6295999999999999,0.5139,0.7453,0.1636245091665671,2
San Jose,2022,9,31.74,0.84,5.0,78.97,86.65,15.98,0.28,0.18075,0.1755,0.186,0.0074246212024587,2
San Jose,2022,10,31.66,0.91,9.26,78.92,89.47,15.86,0.31,0.1473,0.1473,0.1473,,1
San Jose,2022,11,31.63,0.97,9.5,78.89,90.81,15.74,0.29,0.1467999999999999,0.06,0.2336,0.1227537372139846,2
San Jose,2022,12,31.35,0.95,4.01,78.85,89.44,15.57,0.27,0.2846499999999999,0.1326,0.4367,0.215031172158829,2
San Jose,2023,1,31.02,0.96,7.55,78.92,88.29,15.24,0.28,0.4525,0.1541,0.7509,0.4220013270121315,2
San Jose,2023,2,31.49,0.89,2.84,78.87,87.1,15.99,0.25,0.49505,0.2091,0.781,0.4043943681605865,2
San Jose,2023,3,32.05,0.93,8.38,78.92,88.47,16.1,0.29,0.3346,0.2669,0.4023,0.0957422581726585,2
San Jose,2023,4,31.71,0.95,6.7,78.89,87.67,16.39,0.29,0.69955,0.6981,0.701,0.0020506096654409,2
San Jose,2023,5,31.8,0.89,5.06,78.97,87.46,16.97,0.27,0.6013,0.471,0.7316,0.1842720271772143,2
San Jose,2023,6,31.26,0.86,3.75,79.0,84.87,16.34,0.31,0.5232,0.2745,0.7719,0.3517149129621887,2
San Jose,2023,7,31.25,0.81,4.39,79.02,85.23,16.55,0.29,0.7801,0.7682,0.792,0.0168291413922398,2
San Jose,2023,8,31.36,0.75,4.03,79.01,83.25,16.59,0.32,0.4178,0.2912,0.5444,0.1790394369964338,2
San Jose,2023,9,31.5,0.72,3.3,78.96,82.78,17.06,0.3,0.59945,0.5514,0.6475,0.0679529616720272,2
San Jose,2023,10,32.0,0.76,6.62,78.95,88.03,16.56,0.32,0.4279,0.4279,0.4279,,1
San Jose,2023,11,31.83,0.84,6.54,78.89,88.22,16.61,0.27,0.47675,0.1365,0.817,0.4811861645974455,2
San Jose,2023,12,31.76,0.82,3.67,78.88,89.04,16.96,0.3,0.3891,0.0585,0.7197,0.4675390037205452,2
San Jose,2024,1,31.16,0.77,1.03,78.98,82.69,17.46,0.31,0.7139,0.6404,0.7874,0.1039446968344225,2
San Jose,2024,2,32.21,0.73,4.29,78.97,85.54,17.74,0.28,0.7432,0.6988,0.7876,0.0627910821693654,2
San Jose,2024,3,32.77,0.69,2.61,78.97,83.67,18.22,0.26,0.2772,0.1751,0.3793,0.144391204718293,2
San Jose,2024,4,32.47,0.74,8.26,78.96,86.82,17.49,0.27,0.278,0.2267,0.3293,0.0725491557497397,2
San Jose,2024,5,32.51,0.92,11.75,78.97,89.54,17.37,0.22,0.50695,0.3689,0.645,0.1952321822856058,2
San Jose,2024,6,32.15,0.95,10.69,79.01,89.11,16.69,0.24,0.56335,0.5347,0.592,0.0405172185619891,2
San Jose,2024,7,31.45,0.93,4.23,79.02,85.57,16.54,0.29,0.74805,0.6905,0.8056,0.0813879905145716,2
San Jose,2024,8,31.44,0.81,3.46,79.06,84.34,16.46,0.29,0.7114,0.7013,0.7215,0.0142835569799682,2
San Jose,2024,9,31.72,0.73,3.49,78.97,84.03,16.79,0.29,0.62705,0.505,0.7491,0.1726047652876362,2
San Jose,2024,10,31.71,0.76,5.8,78.97,87.13,16.65,0.3,0.3963,0.2227,0.5699,0.2455074744279692,2
San Jose,2024,11,31.96,0.83,6.91,78.89,90.74,16.12,0.32,0.3186,0.3186,0.3186,,1
San Jose,2024,12,31.87,0.87,5.73,78.87,90.35,16.4,0.27,0.6902,0.5561,0.8243,0.189646038714232,2
San Jose,2025,1,31.29,0.88,2.56,78.94,86.74,16.39,0.28,0.7927,0.7648,0.8206,0.0394565583902093,2
San Jose,2025,2,32.43,0.87,7.24,78.86,90.85,16.43,0.26,0.5219499999999999,0.4982,0.5457,0.033587572106361,2
San Jose,2025,3,31.91,0.95,8.01,78.94,89.46,16.46,0.29,0.46995,0.1954,0.7445,0.3882723335495333,2
San Jose,2025,4,32.11,0.97,11.34,78.9,89.34,16.84,0.25,0.606,0.3936,0.8184,0.3003789606480453,2
San Jose,2025,5,32.04,0.97,7.32,78.97,88.62,16.56,0.24,0.646,0.4981,0.7939,0.2091621858749808,2
San Jose,2025,6,31.73,0.95,8.07,79.01,88.2,16.37,0.24,0.2986,0.1925,0.4047,0.1500480589677854,2
San Jose,2025,7,31.18,0.84,1.75,79.03,84.38,16.26,0.25,0.6940999999999999,0.6247,0.7635,0.0981464212286927,2
San Jose,2025,8,31.55,0.77,4.04,79.02,85.62,16.33,0.25,0.7504500000000001,0.6788,0.8221,0.1013284017440322,2
San Jose,2025,9,31.59,0.74,5.17,79.0,85.3,16.34,0.29,0.5049,0.2852,0.7246,0.310702719653369,2
San Jose,2025,10,31.66,0.82,6.53,78.92,88.83,16.1,0.27,0.1508,0.1508,0.1508,,1
San Jose,2025,11,31.81,0.84,4.25,78.87,90.07,16.1,0.27,0.6324,0.4891,0.7757,0.2026568034880645,2
San Jose,2025,12,,0.85,3.04,78.83,89.38,16.2,0.3,0.4262999999999999,0.2423,0.6103,0.2602152954766494,2
Supia,2000,2,32.14,0.98,11.35,81.66,89.1,17.0,0.19,0.6746,0.6746,0.6746,,1
Supia,2000,3,32.21,0.99,9.41,81.59,87.92,17.54,0.2,0.5495,0.443,0.656,0.1506137443927346,2
Supia,2000,4,32.52,0.99,11.87,81.64,89.1,17.73,0.19,0.5319,0.4736,0.5902,0.0824486506863513,2
Supia,2000,5,32.34,1.0,16.29,81.68,90.45,17.64,0.17,0.4894,0.4556,0.5232,0.0478004184082106,2
Supia,2000,6,31.99,1.0,14.12,81.71,90.13,17.33,0.17,0.5217499999999999,0.4414,0.6021,0.1136320597366782,2
Supia,2000,7,31.73,0.99,11.58,81.68,88.65,16.86,0.19,0.5917,0.5795,0.6039,0.0172534054609517,2
Supia,2000,8,31.44,0.98,11.75,81.69,86.4,17.31,0.23,0.56765,0.5499,0.5854,0.0251022907321223,2
Supia,2000,9,31.75,0.99,12.28,81.66,89.69,16.99,0.21,0.4331,0.4239,0.4423,0.0130107647738325,2
Supia,2000,10,31.92,0.98,8.76,81.62,89.65,17.13,0.22,0.7088000000000001,0.5965,0.8211,0.1588161830544985,2
Supia,2000,11,31.85,0.99,8.13,81.57,89.93,16.86,0.24,0.6411,0.6411,0.6411,,1
Supia,2000,12,31.38,0.94,5.95,81.59,89.23,17.26,0.26,0.5648500000000001,0.4919,0.6378,0.1031668793751173,2
Supia,2001,1,31.45,0.94,5.35,81.66,86.43,16.87,0.25,0.5793,0.5691,0.5895,0.0144249783362055,2
Supia,2001,2,32.35,0.85,4.19,81.54,84.92,17.3,0.23,0.5951500000000001,0.5873,0.603,0.0111015764646287,2
Supia,2001,3,32.46,0.89,6.63,81.64,87.48,17.76,0.19,0.5948,0.5905,0.5991,0.0060811183182042,2
Supia,2001,4,32.43,0.93,7.61,81.65,87.51,18.0,0.17,0.6079,0.5209,0.6949,0.1230365799264592,2
Supia,2001,5,32.19,0.98,10.0,81.69,89.94,17.77,0.18,0.60955,0.5971,0.622,0.017606958851545,2
Supia,2001,6,31.75,0.97,8.68,81.71,87.56,17.27,0.17,0.4919,0.4899,0.4939,0.0028284271247461,2
Supia,2001,7,31.71,0.9,6.12,81.73,85.75,17.28,0.2,0.4606,0.459,0.4622,0.0022627416997969,2
Supia,2001,8,31.76,0.91,11.01,81.74,83.2,17.55,0.23,0.5213000000000001,0.5027,0.5399,0.0263043722601396,2
Supia,2001,9,31.91,0.95,9.06,81.69,87.83,17.09,0.24,0.48785,0.441,0.5347,0.0662559053971794,2
Supia,2001,10,32.1,0.95,6.73,81.63,88.44,17.52,0.26,0.6185,0.6185,0.6185,,1
Supia,2001,11,32.04,0.98,12.2,81.63,89.95,17.21,0.25,0.65845,0.6205,0.6964,0.0536694046920589,2
Supia,2001,12,32.37,0.99,9.56,81.53,90.85,17.65,0.25,0.5278,0.5022,0.5534,0.0362038671967512,2
Supia,2002,1,31.75,0.97,5.84,81.64,87.47,17.58,0.24,0.6728,0.6587,0.6869,0.0199404112294606,2
Supia,2002,2,32.45,0.89,2.94,81.62,85.54,18.3,0.21,0.5469999999999999,0.5182,0.5758,0.0407293505963451,2
Supia,2002,3,32.33,0.84,5.57,81.64,86.34,18.27,0.19,0.51685,0.4675,0.5662,0.0697914393031122,2
Supia,2002,4,32.55,0.96,13.97,81.62,89.86,17.8,0.19,0.5685,0.4655,0.6715,0.1456639969244287,2
Supia,2002,5,32.23,0.97,7.25,81.66,88.76,17.89,0.18,0.4961,0.4323,0.5599,0.0902268252794034,2
Supia,2002,6,31.79,0.96,5.97,81.75,87.21,17.37,0.19,0.50405,0.4967,0.5114,0.0103944696834422,2
Supia,2002,7,31.7,0.92,9.43,81.77,85.67,17.54,0.19,0.5501,0.5232,0.577,0.0380423448278362,2
Supia,2002,8,31.62,0.89,6.75,81.68,84.13,17.51,0.22,0.42515,0.4031,0.4472,0.0311834090503267,2
Supia,2002,9,31.73,0.88,8.01,81.69,85.21,17.67,0.24,0.52425,0.4634,0.5851,0.0860548952704027,2
Supia,2002,10,32.01,0.93,8.95,81.6,87.21,17.38,0.23,0.5078,0.5078,0.5078,,1
Supia,2002,11,32.02,0.98,7.63,81.64,88.91,17.47,0.22,0.67455,0.6737,0.6754,0.0012020815280171,2
Supia,2002,12,32.09,0.96,7.07,81.64,89.32,17.71,0.24,0.54115,0.5339,0.5484,0.0102530483272049,2
Supia,2003,1,31.92,0.87,2.01,81.65,83.12,18.45,0.24,0.5483,0.5482,0.5484,0.0001414213562372,2
Supia,2003,2,32.45,0.79,5.24,81.58,86.29,18.49,0.18,0.5324,0.4206,0.6442,0.158109076273312,2
Supia,2003,3,32.43,0.83,7.05,81.62,86.17,18.11,0.21,0.57545,0.5488,0.6021,0.0376887914372429,2
Supia,2003,4,32.3,0.91,7.1,81.65,88.82,17.99,0.21,0.5262,0.4162,0.6362,0.1555634918610404,2
Supia,2003,5,32.17,0.96,7.74,81.67,89.13,18.15,0.16,0.6594,0.6375,0.6813,0.0309712770159708,2
Supia,2003,6,31.78,0.98,8.43,81.71,89.03,17.25,0.19,0.5571999999999999,0.5418,0.5726,0.0217788888605456,2
Supia,2003,7,31.8,0.93,8.08,81.73,86.92,17.58,0.18,0.64025,0.6171,0.6634,0.0327390439689371,2
Supia,2003,8,31.71,0.93,7.15,81.75,85.94,17.45,0.2,0.61995,0.5857,0.6542,0.0484368145112785,2
Supia,2003,9,32.0,0.91,7.61,81.7,88.42,17.52,0.23,0.5176000000000001,0.4761,0.5591,0.0586898628384834,2
Supia,2003,10,32.12,0.98,10.57,81.63,92.14,17.25,0.25,0.6938,0.6938,0.6938,,1
Supia,2003,11,31.98,0.99,7.43,81.59,90.39,17.48,0.23,0.4811999999999999,0.423,0.5394,0.0823072293301141,2
Supia,2003,12,31.71,0.95,4.48,81.61,89.48,17.32,0.25,0.47515,0.4356,0.5147,0.0559321463918559,2
Supia,2004,1,32.0,0.92,3.87,81.66,87.78,17.35,0.22,0.5034000000000001,0.4921,0.5147,0.015980613254816,2
Supia,2004,2,31.99,0.84,4.96,81.68,84.35,17.88,0.24,0.46385,0.462,0.4657,0.0026162950903901,2
Supia,2004,3,32.41,0.84,4.94,81.57,86.33,18.7,0.17,0.50865,0.4442,0.5731,0.091146064094946,2
Supia,2004,4,32.33,0.87,5.85,81.67,88.5,18.08,0.21,0.5971,0.5826,0.6116,0.0205060966544098,2
Supia,2004,5,32.28,0.87,6.09,81.69,87.87,18.12,0.17,0.58075,0.5796,0.5819,0.001626345596729,2
Supia,2004,6,31.4,0.83,2.29,81.74,84.49,17.65,0.2,0.5163,0.4153,0.6173,0.1428355697996825,2
Supia,2004,7,31.54,0.77,4.44,81.72,85.29,17.18,0.2,0.4847,0.4696,0.4998,0.0213546247918337,2
Supia,2004,8,31.53,0.69,3.83,81.74,82.47,17.54,0.23,0.5434,0.5027,0.5841,0.0575584919885849,2
Supia,2004,9,31.93,0.66,3.31,81.7,83.39,17.48,0.24,0.5408,0.5165,0.5651,0.0343653895656663,2
Supia,2004,10,32.03,0.76,8.96,81.65,89.18,17.35,0.25,0.66005,0.5825,0.7376,0.1096722617620335,2
Supia,2004,11,31.94,0.93,7.69,81.59,91.42,17.11,0.23,0.6655,0.6655,0.6655,,1
Supia,2004,12,31.99,0.96,5.0,81.61,90.1,17.28,0.23,0.5673,0.5039,0.6307,0.0896611398544542,2
Supia,2005,1,32.41,0.96,5.86,81.61,89.51,17.42,0.24,0.5588,0.5542,0.5634,0.0065053823869161,2
Supia,2005,2,32.82,0.89,1.99,81.57,86.08,18.45,0.21,0.53,0.4537,0.6063,0.107904494809067,2
Supia,2005,3,32.25,0.8,4.21,81.71,85.31,18.57,0.22,0.5466,0.4982,0.595,0.0684479364188578,2
Supia,2005,4,32.56,0.88,8.95,81.64,88.55,18.46,0.2,0.5799000000000001,0.555,0.6048,0.03521391770309,2
Supia,2005,5,32.08,0.98,9.34,81.67,90.0,17.83,0.2,0.6111500000000001,0.5987,0.6236,0.017606958851545,2
Supia,2005,6,32.08,0.95,6.51,81.69,88.31,17.9,0.19,0.5834999999999999,0.5264,0.6406,0.0807515944115036,2
Supia,2005,7,31.63,0.94,5.94,81.76,85.7,17.62,0.22,0.5769,0.5677,0.5861,0.0130107647738324,2
Supia,2005,8,31.91,0.82,4.15,81.72,84.46,17.83,0.23,0.54045,0.5343,0.5466,0.0086974134085945,2
Supia,2005,9,31.96,0.77,4.94,81.7,85.6,18.08,0.22,0.54,0.5279,0.5521,0.0171119841047144,2
Supia,2005,10,31.95,0.86,7.59,81.68,90.8,17.24,0.26,0.5123,0.5123,0.5123,,1
Supia,2005,11,31.92,0.94,5.55,81.6,89.89,17.24,0.25,0.51685,0.4763,0.5574,0.057346359954229,2
Supia,2005,12,31.67,0.93,5.56,81.62,89.37,17.0,0.27,0.5327,0.5123,0.5531,0.0288499566724112,2
Supia,2006,1,32.01,0.97,8.23,81.58,88.81,17.33,0.21,0.6007,0.5672,0.6342,0.0473761543394986,2
Supia,2006,2,32.26,0.93,3.73,81.6,85.25,18.17,0.21,0.575,0.5708,0.5792,0.005939696961967,2
Supia,2006,3,32.34,0.86,4.14,81.62,87.97,17.89,0.2,0.5136499999999999,0.4618,0.5655,0.073326973209045,2
Supia,2006,4,32.3,0.89,7.14,81.62,89.84,17.4,0.21,0.6392,0.6111,0.6673,0.0397394011026839,2
Supia,2006,5,32.14,0.94,4.48,81.7,88.2,17.99,0.19,0.5418499999999999,0.5388,0.5449,0.004313351365238,2
Supia,2006,6,31.73,0.93,5.73,81.72,87.84,17.44,0.21,0.5791,0.5775,0.5807,0.0022627416997969,2
Supia,2006,7,31.67,0.76,2.56,81.74,83.35,17.59,0.19,0.5171,0.474,0.5602,0.0609526045382804,2
Supia,2006,8,31.66,0.78,8.84,81.68,85.55,17.86,0.22,0.49175,0.4113,0.5722,0.1137734810929155,2
Supia,2006,9,31.81,0.87,8.75,81.71,85.99,17.67,0.25,0.59895,0.5755,0.6224,0.033163308037649,2
Supia,2006,10,32.11,0.91,7.11,81.64,89.49,17.5,0.22,0.5454,0.5454,0.5454,,1
Supia,2006,11,31.96,0.93,4.91,81.58,90.81,17.04,0.23,0.5186999999999999,0.4382,0.5992,0.1138441917710341,2
Supia,2006,12,31.94,0.95,4.73,81.67,89.13,17.46,0.21,0.4521,0.3773,0.5269,0.1057831744655075,2
Supia,2007,1,32.4,0.88,3.03,81.59,87.3,18.09,0.2,0.53345,0.3858,0.6811,0.2088086324843875,2
Supia,2007,2,31.34,0.74,0.65,81.69,78.47,18.15,0.28,0.48775,0.4764,0.4991,0.0160513239329346,2
Supia,2007,3,32.53,0.65,3.22,81.6,85.58,18.09,0.19,0.48105,0.3526,0.6095,0.181655732086824,2
Supia,2007,4,32.27,0.76,6.37,81.69,88.76,17.75,0.23,0.5818,0.5705,0.5931,0.0159806132548159,2
Supia,2007,5,32.19,0.84,6.6,81.69,90.22,17.93,0.2,0.50945,0.4388,0.5801,0.0999141881816591,2
Supia,2007,6,31.92,0.84,2.2,81.72,85.21,17.56,0.2,0.57565,0.5125,0.6388,0.089307586463861,2
Supia,2007,7,31.54,0.7,3.69,81.74,84.02,17.59,0.24,0.5600499999999999,0.4819,0.6382,0.1105207898994573,2
Supia,2007,8,32.04,0.65,2.98,81.69,83.49,17.59,0.24,0.52355,0.5012,0.5459,0.0316076731190387,2
Supia,2007,9,31.92,0.64,3.98,81.7,82.65,17.84,0.24,0.57935,0.5718,0.5869,0.0106773123959168,2
Supia,2007,10,31.8,0.7,4.59,81.64,89.32,16.91,0.26,0.4294,0.4294,0.4294,,1
Supia,2007,11,31.85,0.74,3.63,81.55,89.25,17.17,0.25,0.5545,0.5023,0.6067,0.0738219479558756,2
Supia,2007,12,31.94,0.74,3.58,81.63,88.81,16.81,0.26,0.5372,0.4589,0.6155,0.1107329219338134,2
Supia,2008,1,31.95,0.75,3.43,81.57,86.31,17.18,0.23,0.5547,0.5442,0.5652,0.0148492424049174,2
Supia,2008,2,32.03,0.66,1.01,81.66,83.49,17.51,0.21,0.6091,0.5863,0.6319,0.0322440692221065,2
Supia,2008,3,32.22,0.62,2.36,81.65,80.71,17.87,0.19,0.5598000000000001,0.4727,0.6469,0.1231780012826966,2
Supia,2008,4,31.91,0.63,2.82,81.59,83.87,17.86,0.22,0.6791,0.6607,0.6975,0.0260215295476649,2
Supia,2008,5,32.0,0.66,3.86,81.67,85.38,17.73,0.2,0.58585,0.4629,0.7088,0.173877557493772,2
Supia,2008,6,31.87,0.61,1.23,81.69,78.95,18.41,0.19,0.4993499999999999,0.4298,0.5689,0.0983585532630487,2
Supia,2008,7,31.83,0.58,1.6,81.72,75.83,18.37,0.19,0.62435,0.5545,0.6942,0.0987828173317607,2
Supia,2008,8,31.9,0.57,2.25,81.67,77.56,18.33,0.19,0.4751499999999999,0.4107,0.5396,0.0911460640949459,2
Supia,2008,9,31.76,0.57,1.44,81.68,74.87,18.79,0.22,0.5466,0.4542,0.639,0.130673333163274,2
Supia,2008,10,31.9,0.65,5.41,81.69,84.77,17.71,0.23,0.4886,0.4524,0.5248,0.051194530957906,2
Supia,2008,11,32.07,0.71,6.67,81.61,88.61,17.17,0.26,0.5289,0.5289,0.5289,,1
Supia,2008,12,31.81,0.86,8.26,81.61,90.01,17.19,0.25,0.5726,0.57,0.5752,0.0036769552621701,2
Supia,2009,1,32.14,0.93,6.05,81.64,89.71,17.33,0.23,0.59345,0.5752,0.6117,0.0258093975133089,2
Supia,2009,2,32.21,0.95,5.59,81.58,88.57,17.61,0.2,0.5656,0.5027,0.6285,0.0889540330732676,2
Supia,2009,3,32.34,0.93,4.63,81.57,88.76,17.67,0.22,0.5049,0.4866,0.5232,0.0258801081914276,2
Supia,2009,4,32.26,0.96,5.95,81.67,88.7,17.86,0.21,0.64165,0.6005,0.6828,0.0581948880916527,2
Supia,2009,5,31.92,0.94,5.91,81.68,88.67,17.7,0.19,0.5734999999999999,0.5156,0.6314,0.0818829652614022,2
Supia,2009,6,31.94,0.93,7.17,81.71,88.55,17.56,0.21,0.54385,0.5064,0.5813,0.0529622979108724,2
Supia,2009,7,31.78,0.89,4.18,81.7,85.71,17.94,0.17,0.4392,0.4166,0.4618,0.0319612265096319,2
Supia,2009,8,31.99,0.88,10.03,81.67,87.02,18.11,0.18,0.63685,0.5705,0.7032,0.0938330698634548,2
Supia,2009,9,31.69,0.9,5.59,81.68,84.15,18.42,0.2,0.6185499999999999,0.4891,0.748,0.1830699456491971,2
Supia,2009,10,31.92,0.84,6.34,81.59,88.75,17.61,0.24,0.4147,0.4147,0.4147,,1
Supia,2009,11,32.03,0.93,6.26,81.54,90.7,17.45,0.25,0.5972500000000001,0.4948,0.6997,0.1448861794651235,2
Supia,2009,12,31.64,0.9,3.05,81.6,88.15,17.7,0.27,0.4248,0.4204,0.4292,0.0062225396744416,2
Supia,2010,1,31.53,0.78,1.51,81.57,82.04,18.25,0.27,0.39825,0.3948,0.4017,0.0048790367901871,2
Supia,2010,2,32.4,0.66,2.01,81.56,84.14,19.16,0.2,0.51425,0.4995,0.529,0.0208596500450031,2
Supia,2010,3,32.41,0.64,4.01,81.62,82.86,19.33,0.21,0.5112,0.4308,0.5916,0.1137027704147968,2
Supia,2010,4,32.5,0.79,11.09,81.66,89.1,18.52,0.21,0.47485,0.4301,0.5196,0.0632860569161959,2
Supia,2010,5,32.34,0.93,7.06,81.7,90.39,18.29,0.2,0.5890500000000001,0.5412,0.6369,0.0676701189595525,2
Supia,2010,6,32.11,0.98,9.48,81.78,90.01,17.79,0.19,0.61075,0.5817,0.6398,0.0410829039869384,2
Supia,2010,7,32.01,0.99,10.45,81.75,91.06,17.34,0.2,0.6072,0.5029,0.7115,0.1475024745555138,2
Supia,2010,8,32.06,0.97,7.73,81.74,88.84,17.53,0.19,0.54835,0.4142,0.6825,0.1897167493923507,2
